unitid,year,fips,number_applied,number_admitted,number_enrolled_ft,number_enrolled_pt,number_enrolled_total,sex,yield
125532,2010,6,76,52,31,0,31,1,0.68421052631579
125532,2010,6,499,423,328,0,328,2,0.847695390781563
125532,2010,6,575,475,359,0,359,99,0.826086956521739
125727,2010,6,584,433,129,0,129,1,0.741438356164384
125727,2010,6,1293,984,256,0,256,2,0.761020881670534
125727,2010,6,1877,1417,385,0,385,99,0.754928076718167
125763,2010,6,1244,857,200,9,209,1,0.688906752411576
125763,2010,6,1649,1188,237,8,245,2,0.720436628259551
125763,2010,6,2911,2049,437,17,454,99,0.70388182755067
125897,2010,6,328,125,37,0,37,1,0.38109756097561
125897,2010,6,402,149,65,1,66,2,0.370646766169154
125897,2010,6,730,274,102,1,103,99,0.375342465753425
126076,2010,6,49,49,49,0,49,1,1
126076,2010,6,0,0,0,NA,NA,2,NA
126076,2010,6,49,49,49,0,49,99,1
126182,2010,8,1271,664,266,11,277,1,0.522423288749017
126182,2010,8,1574,904,300,13,313,2,0.57433290978399
126182,2010,8,2845,1568,566,24,590,99,0.551142355008787
126359,2010,8,84,68,31,0,31,1,0.80952380952381
126359,2010,8,383,362,148,0,148,2,0.945169712793734
126359,2010,8,467,430,179,0,179,99,0.920770877944325
126401,2010,8,63,53,32,21,53,1,0.841269841269841
126401,2010,8,158,125,106,19,125,2,0.791139240506329
126401,2010,8,221,178,138,40,178,99,0.805429864253394
126562,2010,8,2122,1255,436,38,474,1,0.591423185673893
126562,2010,8,2728,1686,537,42,579,2,0.618035190615836
126562,2010,8,4850,2941,973,80,1053,99,0.60639175257732
126580,2010,8,2145,1377,489,74,563,1,0.641958041958042
126580,2010,8,2533,1674,533,71,604,2,0.660876431109356
126580,2010,8,4678,3051,1022,145,1167,99,0.652201795639162
126614,2010,8,10754,8676,2746,32,2778,1,0.806769574111958
126614,2010,8,10396,8841,2401,32,2433,2,0.85042323970758
126614,2010,8,21150,17517,5147,64,5211,99,0.82822695035461
126669,2010,8,358,278,106,12,118,1,0.776536312849162
126669,2010,8,552,460,164,7,171,2,0.833333333333333
126669,2010,8,954,749,270,19,289,99,0.785115303983228
126678,2010,8,1976,646,237,0,237,1,0.326923076923077
126678,2010,8,2490,853,299,0,299,2,0.342570281124498
126678,2010,8,4466,1499,536,0,536,99,0.33564711150918
126687,2010,8,74,74,74,0,74,1,1
126687,2010,8,219,219,219,0,219,2,1
126687,2010,8,293,293,293,0,293,99,1
126702,2010,8,748,401,220,140,360,1,0.536096256684492
126702,2010,8,947,422,234,147,381,2,0.445617740232313
126702,2010,8,1695,823,454,287,741,99,0.485545722713864
126775,2010,8,7035,3185,644,0,644,1,0.45273631840796
126775,2010,8,2750,1359,231,0,231,2,0.494181818181818
126775,2010,8,9785,4544,875,0,875,99,0.464384261624936
126818,2010,8,6546,5020,1983,37,2020,1,0.766880537732967
126818,2010,8,8134,6802,2486,27,2513,2,0.836242930907303
126818,2010,8,14685,11825,4469,64,4533,99,0.805243445692884
126951,2010,8,NA,NA,NA,NA,0,1,NA
126951,2010,8,NA,NA,NA,NA,0,2,NA
126951,2010,8,NA,NA,NA,NA,0,99,NA
127060,2010,8,4348,2855,560,1,561,1,0.656623735050598
127060,2010,8,4989,3828,669,1,670,2,0.767288033674083
127060,2010,8,9337,6683,1229,2,1231,99,0.715754525008033
127185,2010,8,1489,1014,433,18,451,1,0.68099395567495
127185,2010,8,1570,990,387,9,396,2,0.630573248407643
127185,2010,8,3062,2005,820,27,847,99,0.654800783801437
127556,2010,8,2630,2092,933,64,997,1,0.795437262357414
127556,2010,8,2767,2210,838,79,917,2,0.798698951933502
127556,2010,8,5397,4302,1771,143,1914,99,0.797109505280712
127565,2010,8,3012,2166,941,171,1112,1,0.719123505976096
127565,2010,8,3375,2410,909,184,1093,2,0.714074074074074
127565,2010,8,6387,4576,1850,355,2205,99,0.716455299827775
127653,2010,8,27,25,12,0,12,1,0.925925925925926
127653,2010,8,62,57,28,2,30,2,0.919354838709677
127653,2010,8,89,82,40,2,42,99,0.921348314606742
127741,2010,8,2453,2069,804,22,826,1,0.843456991439054
127741,2010,8,3957,3583,1417,23,1440,2,0.90548395248926
127741,2010,8,6410,5652,2221,45,2266,99,0.881747269890796
127787,2010,8,79,58,51,7,58,1,0.734177215189873
127787,2010,8,225,156,151,5,156,2,0.693333333333333
127787,2010,8,334,214,202,12,214,99,0.640718562874252
127918,2010,8,969,708,171,0,171,1,0.730650154798762
127918,2010,8,1544,1108,263,0,263,2,0.717616580310881
127918,2010,8,2513,1816,434,0,434,99,0.722642260246717
127945,2010,8,155,155,53,3,56,1,1
127945,2010,8,347,347,94,4,98,2,1
127945,2010,8,502,502,147,7,154,99,1
128106,2010,8,1341,1255,497,19,516,1,0.935868754660701
128106,2010,8,1417,1359,515,23,538,2,0.959068454481299
128106,2010,8,2758,2614,1012,42,1054,99,0.94778825235678
128328,2010,8,8837,995,995,0,995,1,0.112594771981442
128328,2010,8,2790,291,291,0,291,2,0.104301075268817
128328,2010,8,11627,1286,1286,0,1286,99,0.110604627160919
128391,2010,8,1083,741,319,5,324,1,0.68421052631579
128391,2010,8,845,539,169,2,171,2,0.637869822485207
128391,2010,8,1928,1280,488,7,495,99,0.663900414937759
128425,2010,8,12,12,12,0,12,1,1
128425,2010,8,0,0,0,NA,NA,2,NA
128425,2010,8,12,12,12,0,12,99,1
128498,2010,9,229,179,51,0,51,1,0.781659388646288
128498,2010,9,409,325,97,0,97,2,0.794621026894866
128498,2010,9,638,504,148,1,149,99,0.789968652037618
128586,2010,9,20,20,20,0,20,1,1
128586,2010,9,0,0,0,NA,NA,2,NA
128586,2010,9,20,20,20,0,20,99,1
128744,2010,9,2320,1243,200,4,204,1,0.535775862068966
128744,2010,9,4049,2416,405,1,406,2,0.59669054087429
128744,2010,9,6369,3659,605,5,610,99,0.574501491599937
128771,2010,9,3326,2079,758,3,761,1,0.6250751653638
128771,2010,9,3511,2034,592,4,596,2,0.579322130447166
128771,2010,9,6837,4113,1350,7,1357,99,0.601579640193067
128902,2010,9,1669,613,193,0,193,1,0.367285799880168
128902,2010,9,3064,1119,310,0,310,2,0.365208877284595
128902,2010,9,4733,1732,503,0,503,99,0.365941263469258
129020,2010,9,10336,5626,1701,1,1702,1,0.544311145510836
129020,2010,9,11806,6323,1634,3,1637,2,0.535575131289175
129020,2010,9,22142,11949,3335,4,3339,99,0.539653147863788
129215,2010,9,1550,1002,411,10,421,1,0.646451612903226
129215,2010,9,1943,1251,504,6,510,2,0.643849716932579
129215,2010,9,3493,2253,915,16,931,99,0.645004294302892
129242,2010,9,3342,2284,369,0,369,1,0.683423099940156
129242,2010,9,4974,3092,480,0,480,2,0.621632488942501
129242,2010,9,8316,5376,849,0,849,99,0.646464646464647
129525,2010,9,5068,3299,676,5,681,1,0.650947119179163
129525,2010,9,6878,4055,693,2,695,2,0.589560918871765
129525,2010,9,11946,7354,1369,7,1376,99,0.615603549305207
129686,2010,9,13,13,7,0,7,1,1
129686,2010,9,35,34,12,0,12,2,0.971428571428571
129686,2010,9,48,47,19,0,19,99,0.979166666666667
129774,2010,9,410,360,130,0,130,1,0.878048780487805
129774,2010,9,392,303,129,1,130,2,0.772959183673469
129774,2010,9,802,663,259,1,260,99,0.826683291770574
129941,2010,9,3221,2350,471,8,479,1,0.729587084756287
129941,2010,9,4037,3005,534,8,542,2,0.744364627198415
129941,2010,9,7325,5391,1005,16,1021,99,0.735972696245734
130183,2010,9,1203,692,310,279,589,1,0.57522859517872
130183,2010,9,1573,859,385,382,767,2,0.546090273363001
130183,2010,9,2776,1551,695,661,1356,99,0.55871757925072
130226,2010,9,4881,3399,571,0,571,1,0.696373693915181
130226,2010,9,9014,6602,1066,3,1069,2,0.732416241402263
130226,2010,9,13895,10001,1637,3,1640,99,0.719755307664628
130253,2010,9,2878,1834,365,0,365,1,0.63724808895066
130253,2010,9,4465,3030,544,0,544,2,0.678611422172452
130253,2010,9,7343,4864,909,0,909,99,0.662399564210813
130314,2010,9,0,0,0,0,0,1,NA
130314,2010,9,1292,1049,229,3,232,2,0.811919504643963
130314,2010,9,1292,1049,229,3,232,99,0.811919504643963
130448,2010,9,9,6,0,3,3,1,0.666666666666667
130448,2010,9,29,22,6,8,14,2,0.758620689655172
130448,2010,9,38,28,6,11,17,99,0.736842105263158
130493,2010,9,2247,1485,456,2,458,1,0.660881174899867
130493,2010,9,3481,2588,792,3,795,2,0.74346452168917
130493,2010,9,5728,4073,1248,5,1253,99,0.71106843575419
130590,2010,9,2212,911,291,0,291,1,0.411844484629295
130590,2010,9,2476,1113,300,0,300,2,0.44951534733441
130590,2010,9,4688,2024,591,0,591,99,0.431740614334471
130624,2010,9,1780,261,199,0,199,1,0.146629213483146
130624,2010,9,443,124,91,0,91,2,0.279909706546275
130624,2010,9,2223,385,290,0,290,99,0.1731893837157
130697,2010,9,4071,946,356,0,356,1,0.232375337754851
130697,2010,9,5997,1272,389,0,389,2,0.212106053026513
130697,2010,9,10068,2218,745,0,745,99,0.220301946762018
130776,2010,9,1927,1191,451,5,456,1,0.618059159314997
130776,2010,9,2273,1471,524,6,530,2,0.647162340519138
130776,2010,9,4200,2662,975,11,986,99,0.633809523809524
130794,2010,9,11732,1004,655,0,655,1,0.0855779065802932
130794,2010,9,14271,954,652,0,652,2,0.0668488543199496
130794,2010,9,26003,1958,1307,0,1307,99,0.0752990039610814
130934,2010,10,2965,1074,331,6,337,1,0.362225969645868
130934,2010,10,5264,2340,556,13,569,2,0.444528875379939
130934,2010,10,8229,3414,887,19,906,99,0.414874225300766
130943,2010,10,11500,5587,1603,14,1617,1,0.485826086956522
130943,2010,10,15048,7838,2116,13,2129,2,0.520866560340245
130943,2010,10,26548,13425,3719,27,3746,99,0.505687810757873
130989,2010,10,179,137,28,1,29,1,0.76536312849162
130989,2010,10,252,192,48,1,49,2,0.761904761904762
130989,2010,10,431,329,76,2,78,99,0.763341067285383
131098,2010,10,1925,992,276,0,276,1,0.515324675324675
131098,2010,10,1578,1213,262,0,262,2,0.768694550063371
131098,2010,10,3503,2205,538,0,538,99,0.629460462460748
131159,2010,11,6830,2827,588,0,588,1,0.413909224011713
131159,2010,11,10096,4530,914,0,914,2,0.448692551505547
131159,2010,11,16926,7357,1502,0,1502,99,0.434656741108354
131283,2010,11,2189,1838,357,1,358,1,0.839652809502056
131283,2010,11,2855,2498,456,0,456,2,0.874956217162872
131283,2010,11,5044,4336,813,1,814,99,0.859635210150674
131308,2010,11,128,55,20,0,20,1,0.4296875
131308,2010,11,335,145,35,1,36,2,0.43283582089552203
131308,2010,11,463,200,55,1,56,99,0.431965442764579
131450,2010,11,222,124,91,0,91,1,0.558558558558559
131450,2010,11,269,146,107,0,107,2,0.54275092936803
131450,2010,11,491,270,198,0,198,99,0.54989816700611
131469,2010,11,8326,3373,1147,4,1151,1,0.40511650252222
131469,2010,11,11516,3919,1435,6,1441,2,0.34030913511636
131469,2010,11,19842,7292,2582,10,2592,99,0.367503275879448
131496,2010,11,8008,1612,689,3,692,1,0.201298701298701
131496,2010,11,10608,2070,862,1,863,2,0.195135746606335
131496,2010,11,18616,3682,1551,4,1555,99,0.197786850021487
131520,2010,11,2967,1593,501,6,507,1,0.53690596562184
131520,2010,11,6242,3383,1088,8,1096,2,0.541973726369753
131520,2010,11,9209,4976,1589,14,1603,99,0.540340970789445
131830,2010,11,6,4,2,0,2,1,0.666666666666667
131830,2010,11,10,7,6,0,6,2,0.7
131830,2010,11,16,11,8,0,8,99,0.6875
131876,2010,11,38,10,0,3,3,1,0.263157894736842
131876,2010,11,708,602,270,10,280,2,0.850282485875706
131876,2010,11,746,612,270,13,283,99,0.820375335120643
132338,2010,12,727,322,169,134,303,1,0.442916093535076
132338,2010,12,1006,383,189,168,357,2,0.380715705765408
132338,2010,12,1733,705,358,302,660,99,0.406809001731102
132408,2010,12,84,37,30,4,34,1,0.44047619047619
132408,2010,12,61,30,27,1,28,2,0.491803278688525
132408,2010,12,145,67,57,5,62,99,0.462068965517241
132471,2010,12,1809,1033,222,2,224,1,0.571033720287452
132471,2010,12,3346,1915,403,0,403,2,0.572325164375374
132471,2010,12,5196,2958,625,2,627,99,0.569284064665127
132602,2010,12,1797,1171,345,2,347,1,0.65164162493044
132602,2010,12,3357,2372,580,1,581,2,0.706583258862079
132602,2010,12,5154,3543,925,3,928,99,0.687427240977881
132842,2010,12,14,9,6,2,8,1,0.642857142857143
132842,2010,12,36,19,12,7,19,2,0.527777777777778
132842,2010,12,50,28,18,9,27,99,0.56
132879,2010,12,188,59,42,17,59,1,0.313829787234043
132879,2010,12,165,56,40,16,56,2,0.339393939393939
132879,2010,12,353,115,82,33,115,99,0.325779036827195
132903,2010,12,14115,6723,2822,80,2902,1,0.476301806588735
132903,2010,12,18761,8524,3171,80,3251,2,0.454346783220511
132903,2010,12,32876,15247,5993,160,6153,99,0.46377296508091
133085,2010,12,161,116,73,0,73,1,0.720496894409938
133085,2010,12,179,129,78,0,78,2,0.720670391061452
133085,2010,12,340,245,151,0,151,99,0.720588235294118
133465,2010,12,38,30,14,8,22,1,0.789473684210526
133465,2010,12,134,91,44,40,84,2,0.67910447761194
133465,2010,12,172,121,58,48,106,99,0.703488372093023
133492,2010,12,1369,912,198,0,198,1,0.66617969320672
133492,2010,12,1883,1412,301,1,302,2,0.749867233138609
133492,2010,12,3252,2324,499,1,500,99,0.714637146371464
133526,2010,12,816,251,159,3,162,1,0.307598039215686
133526,2010,12,873,154,85,0,85,2,0.176403207331042
133526,2010,12,1689,405,244,3,247,99,0.239786856127886
133553,2010,12,3377,2701,831,2,833,1,0.799822327509624
133553,2010,12,598,476,120,0,120,2,0.795986622073579
133553,2010,12,3975,3177,951,2,953,99,0.799245283018868
133650,2010,12,3290,1870,1090,11,1101,1,0.56838905775076
133650,2010,12,4880,3123,1685,29,1714,2,0.639959016393443
133650,2010,12,8170,4993,2775,40,2815,99,0.611138310893513
133669,2010,12,6289,3261,1201,69,1270,1,0.518524407695977
133669,2010,12,8153,4064,1289,54,1343,2,0.498466822028701
133669,2010,12,14442,7325,2490,123,2613,99,0.507201218667775
133711,2010,12,1133,706,267,0,267,1,0.623124448367167
133711,2010,12,1517,768,347,0,347,2,0.506262359920897
133711,2010,12,2650,1474,614,0,614,99,0.55622641509434
133809,2010,12,182,104,93,0,93,1,0.571428571428571
133809,2010,12,198,113,107,1,108,2,0.570707070707071
133809,2010,12,380,217,200,1,201,99,0.571052631578947
133845,2010,12,58,58,58,0,58,1,1
133845,2010,12,208,208,208,0,208,2,1
133845,2010,12,266,266,266,0,266,99,1
133854,2010,12,55,55,55,0,55,1,1
133854,2010,12,167,167,167,0,167,2,1
133854,2010,12,222,222,222,0,222,99,1
133863,2010,12,71,71,71,0,71,1,1
133863,2010,12,185,185,185,0,185,2,1
133863,2010,12,256,256,256,0,256,99,1
133872,2010,12,25,25,11,2,13,1,1
133872,2010,12,160,157,71,9,80,2,0.98125
133872,2010,12,185,182,82,11,93,99,0.983783783783784
133881,2010,12,3236,1923,351,0,351,1,0.5942521631644
133881,2010,12,1451,826,136,1,137,2,0.569262577532736
133881,2010,12,4687,2749,489,1,490,99,0.586515895028803
133951,2010,12,7592,3916,1049,749,1798,1,0.515806111696523
133951,2010,12,11031,5495,1192,993,2185,2,0.498141600942798
133951,2010,12,18623,9411,2241,1742,3983,99,0.505342855608656
133979,2010,12,1468,572,199,12,211,1,0.389645776566757
133979,2010,12,2982,1252,343,11,354,2,0.419852448021462
133979,2010,12,4450,1824,542,23,565,99,0.409887640449438
134079,2010,12,1164,739,245,0,245,1,0.634879725085911
134079,2010,12,1784,1242,360,0,360,2,0.696188340807175
134079,2010,12,2948,1981,605,0,605,99,0.671981004070556
134097,2010,12,10678,6172,2434,9,2443,1,0.578010863457576
134097,2010,12,15359,9326,3499,10,3509,2,0.607200989647763
134097,2010,12,26037,15498,5933,19,5952,99,0.595229865191842
134130,2010,12,11387,4687,2670,25,2695,1,0.411609730394309
134130,2010,12,15125,6772,3659,27,3686,2,0.447735537190083
134130,2010,12,26512,11459,6329,52,6381,99,0.432219372359686
134149,2010,12,63,56,27,16,43,1,0.888888888888889
134149,2010,12,157,157,100,25,125,2,1
134149,2010,12,220,213,127,41,168,99,0.968181818181818
134811,2010,12,925,421,283,109,392,1,0.455135135135135
134811,2010,12,1196,428,306,90,396,2,0.357859531772575
134811,2010,12,2121,849,589,199,788,99,0.4002828854314
134909,2010,12,250,78,70,8,78,1,0.312
134909,2010,12,155,38,35,3,38,2,0.245161290322581
134909,2010,12,405,116,105,11,116,99,0.28641975308642
134945,2010,12,3934,1664,311,6,317,1,0.422979156075242
134945,2010,12,5566,2252,313,4,317,2,0.404599353215954
134945,2010,12,9500,3916,624,10,634,99,0.41221052631579
135081,2010,12,1630,1219,891,328,1219,1,0.747852760736196
135081,2010,12,4038,2867,2201,666,2867,2,0.710004952947003
135081,2010,12,5668,4086,3092,994,4086,99,0.720889202540579
135726,2010,12,12109,4905,1034,10,1044,1,0.405070608638203
135726,2010,12,13786,5252,1072,16,1088,2,0.38096619759176
135726,2010,12,25899,10157,2106,26,2132,99,0.392177304143017
135939,2010,12,NA,NA,NA,NA,0,1,NA
135939,2010,12,NA,NA,NA,NA,0,2,NA
135939,2010,12,NA,NA,NA,NA,0,99,NA
136172,2010,12,4734,2424,853,39,892,1,0.512040557667934
136172,2010,12,7009,3540,1078,28,1106,2,0.505064916535882
136172,2010,12,11744,5964,1931,67,1998,99,0.50783378746594
136206,2010,12,479,256,64,1,65,1,0.534446764091858
136206,2010,12,469,235,41,0,41,2,0.501066098081023
136206,2010,12,948,491,105,1,106,99,0.517932489451477
136215,2010,12,1480,796,217,24,241,1,0.537837837837838
136215,2010,12,3106,1648,393,39,432,2,0.53058596265293
136215,2010,12,4586,2444,610,63,673,99,0.532926297426952
136288,2010,12,123,98,37,42,79,1,0.796747967479675
136288,2010,12,271,221,123,54,177,2,0.81549815498155
136288,2010,12,394,319,160,96,256,99,0.809644670050761
136330,2010,12,468,369,162,2,164,1,0.788461538461538
136330,2010,12,856,691,281,1,282,2,0.807242990654206
136330,2010,12,1324,1060,443,3,446,99,0.800604229607251
136774,2010,12,433,287,108,0,108,1,0.662817551963048
136774,2010,12,775,607,209,0,209,2,0.783225806451613
136774,2010,12,1208,894,317,0,317,99,0.740066225165563
136950,2010,12,1487,802,180,0,180,1,0.539340954942838
136950,2010,12,2284,1297,289,0,289,2,0.567863397548161
136950,2010,12,3771,2099,469,0,469,99,0.556616282153275
137032,2010,12,984,782,251,0,251,1,0.794715447154472
137032,2010,12,1257,956,288,0,288,2,0.760540970564837
137032,2010,12,2241,1738,539,0,539,99,0.775546630968318
137272,2010,12,3,3,3,0,3,1,1
137272,2010,12,0,0,0,0,0,2,NA
137272,2010,12,3,3,3,0,3,99,1
137351,2010,12,12437,5249,1854,25,1879,1,0.422047117472059
137351,2010,12,16745,7748,2626,26,2652,2,0.462705285159749
137351,2010,12,29182,12997,4480,51,4531,99,0.445377287368926
137476,2010,12,276,175,113,3,116,1,0.634057971014493
137476,2010,12,398,225,125,0,125,2,0.565326633165829
137476,2010,12,674,400,238,3,241,99,0.593471810089021
137546,2010,12,1488,765,215,0,215,1,0.514112903225806
137546,2010,12,2396,1197,331,1,332,2,0.499582637729549
137546,2010,12,3884,1962,546,1,547,99,0.505149330587024
137777,2010,12,15,12,7,0,7,1,0.8
137777,2010,12,0,0,0,NA,NA,2,NA
137777,2010,12,15,12,7,0,7,99,0.8
137810,2010,12,71,51,24,19,43,1,0.71830985915493
137810,2010,12,180,139,97,18,115,2,0.772222222222222
137810,2010,12,251,190,121,37,158,99,0.756972111553785
137847,2010,12,4676,2503,578,1,579,1,0.535286569717707
137847,2010,12,7289,3860,775,3,778,2,0.529565098093017
137847,2010,12,11985,6363,1353,4,1357,99,0.530913642052566
137953,2010,12,75,51,48,3,51,1,0.68
137953,2010,12,60,26,23,3,26,2,0.433333333333333
137953,2010,12,135,77,71,6,77,99,0.57037037037037
137962,2010,12,132,62,20,2,22,1,0.46969696969697
137962,2010,12,135,56,11,0,11,2,0.414814814814815
137962,2010,12,267,118,31,2,33,99,0.441947565543071
138275,2010,12,326,161,94,5,99,1,0.493865030674847
138275,2010,12,272,139,79,0,79,2,0.511029411764706
138275,2010,12,598,300,178,5,183,99,0.501672240802676
138293,2010,12,431,240,120,3,123,1,0.556844547563805
138293,2010,12,198,91,55,1,56,2,0.45959595959596
138293,2010,12,629,331,175,4,179,99,0.526232114467409
138309,2010,12,476,368,87,147,234,1,0.773109243697479
138309,2010,12,854,647,152,234,386,2,0.757611241217799
138309,2010,12,1330,1015,239,381,620,99,0.763157894736842
138354,2010,12,1915,1306,508,38,546,1,0.681984334203655
138354,2010,12,2835,1970,642,50,692,2,0.694885361552028
138354,2010,12,4750,3276,1150,88,1238,99,0.689684210526316
138558,2010,13,1328,964,569,66,635,1,0.725903614457831
138558,2010,13,1657,1184,607,98,705,2,0.714544357272179
138558,2010,13,2985,2148,1176,164,1340,99,0.719597989949749
138600,2010,13,0,0,0,NA,NA,1,NA
138600,2010,13,2117,975,265,0,265,2,0.460557392536608
138600,2010,13,2117,975,265,0,265,99,0.460557392536608
138716,2010,13,1702,683,277,4,281,1,0.401292596944771
138716,2010,13,3231,1375,468,11,479,2,0.425564840606623
138716,2010,13,4933,2058,745,15,760,99,0.417190350699372
138761,2010,13,417,217,82,0,82,1,0.520383693045564
138761,2010,13,474,246,72,0,72,2,0.518987341772152
138761,2010,13,891,463,154,0,154,99,0.519640852974186
138789,2010,13,1227,730,408,43,451,1,0.594947025264874
138789,2010,13,2507,1368,653,66,719,2,0.545672118069406
138789,2010,13,3734,2098,1061,109,1170,99,0.56186395286556
138813,2010,13,1407,591,408,149,557,1,0.420042643923241
138813,2010,13,1137,401,318,57,375,2,0.352682497801231
138813,2010,13,2544,992,726,206,932,99,0.389937106918239
138868,2010,13,138,68,56,0,56,1,0.492753623188406
138868,2010,13,166,71,35,1,36,2,0.427710843373494
138868,2010,13,304,139,91,1,92,99,0.457236842105263
138947,2010,13,1384,880,203,4,207,1,0.635838150289017
138947,2010,13,4578,3256,639,6,645,2,0.711227610310179
138947,2010,13,5962,4136,842,10,852,99,0.693726937269373
138983,2010,13,903,577,425,35,460,1,0.638981173864895
